sn	sess	chordID	num_trials	accuracy	num_fingers	MD	MT	RT	ET	MD_std	MT_std	RT_std	ET_std	diff_force_f1	diff_force_f2	diff_force_f3	diff_force_f4	diff_force_f5	force_f1	force_f2	force_f3	force_f4	force_f5	force_e1	force_e2	force_e3	force_e4	force_e5
 2	4	12121	5	  1	5	   1.744378	   1118.4	      254	   1372.4	  0.5828089	 751.48972	352.41453	1078.9804	       2.978	    -3.67914	    3.47292	    -2.32246	     1.63266	  0.03923296	     3.74068	  -0.7588394	     2.32026	   -0.568564	       3.0172	   0.06150804	     2.714064	  -0.00225448	     1.064122
 2	4	12211	5	  1	5	    1.70024	   2724.8	    247.6	   2972.4	  0.9528952	 3352.3632	354.35688	3372.2516	     3.14274	     -3.2763	   -4.40376	     2.69152	      1.7723	   -0.266908	     4.35682	    4.305278	    -1.24478	   -0.639634	      2.87586	     1.080532	  -0.09845276	      1.44678	     1.132634
 2	4	21112	5	  1	5	   0.506914	    595.2	    302.4	    897.6	  0.1339272	 389.81431	288.10207	432.94665	    -4.37892	       3.082	     3.9736	     1.81508	    -2.22176	      4.3798	    -1.06384	   -1.042182	   -0.896476	      1.9356	  0.000943318	       2.0182	      2.93142	     0.918606	    -0.286094
 2	4	21121	4	0.8	5	   1.261187	   1817.5	      232	   2049.5	   0.432629	 1662.5197	171.80609	1747.9606	   -4.731025	    4.110825	    3.05545	     -1.9672	    1.900275	      4.7309	  -0.6828675	    -0.61498	     1.84875	   -0.635025	 4.012928e-05	     3.428075	     2.440497	   -0.1184454	     1.265275
 2	4	21211	5	  1	5	   1.191588	    860.4	    352.4	   1212.8	  0.6772444	 623.95577	289.34201	588.07244	    -3.84528	     3.20474	   -3.89214	      2.2461	      2.2454	     3.84502	     -1.1791	    3.560806	   -0.883226	   -1.015602	 -0.000315486	      2.02564	     -0.33135	     1.362892	     1.229848
 2	4	22111	5	  1	5	   1.431854	   1375.2	    430.8	     1806	  0.6106494	 881.20554	98.970703	928.29521	    -2.74272	    -3.27536	       2.95	     2.69482	     1.60794	     2.74232	     3.48164	  -0.5323798	   -0.608734	   -0.540978	-0.0004116928	    0.2063312	     2.417614	      2.08604	      1.06696
 2	4	11222	5	  1	5	   1.487116	   1059.2	      182	   1241.2	  0.5911411	 760.43488	175.53917	830.46565	       2.975	     3.17812	   -3.13134	    -2.34778	    -1.63734	    -0.43341	    -1.15888	     2.62628	     1.75566	     1.58456	       2.5416	      2.01928	   -0.5050344	    -0.592146	    -0.052837
 2	4	12122	4	0.8	5	   2.120925	   1584.5	      433	   2017.5	   1.247786	  1189.834	369.75487	1557.4838	      3.8671	   -3.416975	   3.478875	    -2.76995	     -1.8163	  -0.1189817	     3.32165	   -1.210873	     2.06305	      1.4797	     3.748075	   -0.0953205	     2.268023	    -0.706855	    -0.336525
 2	4	12212	5	  1	5	   1.416964	    776.4	      240	   1016.4	  0.8318814	 730.97934	 252.1904	971.27998	      4.0496	     -2.8362	   -3.49458	     2.18238	    -1.82782	   -0.758286	     3.24644	    3.354444	   -0.796258	     1.60188	      3.29128	     0.410183	   -0.1401244	       1.3861	    -0.225892
 2	4	12221	5	  1	5	      1.563	    943.6	    241.2	   1184.8	  0.3617575	 476.69361	170.14464	 637.3015	     3.72874	    -2.59406	    -2.7911	    -2.06914	      1.5902	   -0.674988	     2.53274	    2.105724	      1.6247	   -0.781896	      3.05372	   -0.0613478	   -0.6853616	    -0.444468	     0.808288
 2	4	21122	5	  1	5	   0.668292	    417.6	      340	    757.6	  0.2878839	 279.39721	250.65514	513.70108	    -3.80678	     3.05528	    2.92318	     -2.2676	     -2.1248	     3.79614	    -1.28738	  -0.5520894	     1.48966	     1.87828	   -0.0106386	       1.7679	       2.3711	    -0.777924	    -0.246548
 2	4	21212	5	  1	5	   0.742734	    502.4	    439.6	      942	  0.3246851	 123.91449	532.95291	537.99628	      -3.998	     3.89498	   -3.68754	     2.25756	    -2.24324	     3.99848	    -1.08906	    3.255658	    -0.76761	     1.90676	   0.00059605	        2.806	   -0.4318492	      1.48998	      -0.3364
 2	4	21221	5	  1	5	   1.314638	    550.4	    350.8	    901.2	  0.6605864	 141.98169	241.22023	289.53963	    -3.79694	      3.0325	    -3.5285	     -2.1576	     1.56996	     3.79698	   -0.682708	    3.810094	     1.87752	   -0.599388	 0.0001706668	      2.34988	    0.2815799	    -0.280074	     0.970544
 2	4	22112	5	  1	5	   0.824912	    551.2	    318.4	    869.6	  0.7160005	 444.64952	268.19918	420.38173	     -3.3165	    -3.02088	    4.04686	     2.24626	     -1.7481	      3.3161	      3.8066	   -1.212762	     -0.9357	     1.74856	 -0.000465488	     0.785692	     2.834106	      1.31058	   0.00047995
 2	4	22121	5	  1	5	    1.54694	     1282	    223.2	   1505.2	   0.573435	 1547.7448	139.25947	 1472.886	    -3.67834	    -3.90052	    2.85176	    -2.58572	     1.71874	     3.67878	     4.33782	  -0.5248598	     2.35928	   -0.698026	  0.000452614	    0.4373208	     2.326904	    -0.226494	      1.02073
 2	4	22211	5	  1	5	    1.87228	   1383.2	    390.8	     1774	   0.764195	 597.06214	165.63574	626.77907	    -2.81446	    -3.21718	   -3.38678	     2.60252	     1.85532	       2.815	     2.88446	    2.923938	    -0.63308	   -0.982144	  0.000642102	     -0.33262	    -0.462805	      1.96946	     0.873192
 2	4	12222	5	  1	5	   0.748464	      676	    269.6	    945.6	  0.4949675	 619.52401	194.50656	796.02688	     3.24176	    -3.68506	    -2.7158	     -2.4638	      -2.493	  -0.1675646	     3.68492	    2.716248	      1.9044	     2.44782	      3.07424	   -2.718e-05	   0.00043654	    -0.559378	   -0.0451612
 2	4	21222	5	  1	5	    1.62672	   1882.8	    373.2	     2256	  0.6420854	 956.99383	336.07023	944.27221	    -2.87296	     3.89006	    -2.8422	    -2.68476	     -1.8497	      2.8729	    -1.22306	    2.490646	     1.58492	     1.19414	 -0.000157588	      2.66698	   -0.3515955	    -1.099878	    -0.655662
 2	4	22122	5	  1	5	   1.751682	   1040.8	    335.2	     1376	  0.6739269	 426.20793	180.05888	508.44469	    -2.92632	    -3.12072	    3.95874	    -2.40622	    -2.00694	     2.92584	     3.33994	  -0.9861214	     1.77864	     2.00668	 -0.000509488	    0.2192763	     2.972608	    -0.627588	 -0.000280615
 2	4	22212	5	  1	5	   1.656272	   1108.4	      264	   1372.4	    1.06259	 879.99023	189.30399	1023.1211	    -3.60104	    -3.45032	   -3.26042	      2.0276	     -2.6364	      3.6009	     3.50294	    2.723828	    0.396058	     2.41054	-0.0001465648	    0.0526446	   -0.5365664	      2.42362	    -0.225852
 2	4	22221	5	  1	5	   1.776064	   1116.4	    279.6	     1396	  0.7310985	 504.21503	126.39146	 523.9771	    -3.26872	    -3.17376	   -3.55108	    -2.35742	     2.27892	     3.26886	     3.96464	    3.288642	     2.11606	    -1.01651	 0.0001151266	     0.790904	   -0.2623962	   -0.2413784	     1.262374
 2	4	22222	5	  1	5	   0.896258	    728.4	    188.4	    916.8	  0.2126417	 280.27272	90.480937	226.48444	    -2.63606	    -4.10742	    -2.2941	    -2.58422	     -2.2911	     2.63558	      3.7047	     2.08971	      1.7443	      2.2915	 -0.000533126	   -0.4026812	    -0.204389	    -0.839986	  0.000411384
 3	1	19999	5	  1	1	  0.1429978	      340	      170	      510	  0.2475804	 541.56625	189.85784	635.17714	     2.77584	   -0.483042	  -0.541116	  -0.0632352	  -0.0614088	   -1.062136	   0.2844916	  0.04962874	   -0.266084	  -0.0258011	      1.71364	    -0.198536	   -0.4915152	     -0.32931	   -0.0871954
 3	1	91999	5	  1	1	  0.3487976	    661.2	    217.2	    878.4	  0.2224644	 475.41056	 163.1294	476.12897	   0.3114092	     2.62062	   -0.39935	   0.0275268	    0.175906	   -0.173474	   -1.152336	   0.3684637	  -0.4534664	  -0.4647194	     0.137904	      1.46828	    -0.030866	    -0.425924	    -0.288852
 3	1	99199	5	  1	1	  0.3184062	    493.6	    257.6	    751.2	  0.2717354	 326.51309	184.43644	470.76448	  0.07339098	   -0.764782	    3.06394	   -0.275644	   0.0190938	   -0.581198	    0.114624	   -1.175478	   -0.315892	  -0.0763188	    -0.507804	    -0.650218	     1.888462	     -0.59153	   -0.0572122
 3	1	99919	5	  1	1	   1.119793	   1995.6	      114	   2109.6	  0.8692938	 1758.4456	32.280025	1771.6085	    0.269429	  -0.0391212	   0.212151	     1.75822	   -0.234866	  -0.1196702	   -0.087038	   0.4089985	    0.180465	  -0.0714878	    0.1497612	   -0.1261434	    0.6211478	      1.93868	   -0.3063586
 3	1	99991	5	  1	1	  0.2535368	    455.2	      188	    643.2	  0.3823031	 512.54385	193.25113	447.66863	   0.0486122	   0.1632916	  0.2932628	    -0.51314	     2.19336	    0.580266	   -0.815832	  -0.4547506	   0.2222328	   -0.946882	     0.628936	    -0.652556	   -0.1614892	      -0.2909	     1.246492
 3	1	29999	5	  1	1	  0.0489008	    281.2	    158.8	      440	 0.01863445	  176.3213	170.20341	266.55956	    -3.00584	    0.517952	   0.097134	   -0.246986	    0.355792	     3.03666	   -0.797412	  -0.4757948	 -0.07954032	    -0.37848	    0.0308598	     -0.27946	   -0.3786512	     -0.32655	  -0.02271048
 3	1	92999	5	  1	1	   0.020044	      100	    742.8	    842.8	0.009855339	 62.545983	726.55709	701.36809	    0.709436	    -2.98278	 -0.0518098	    0.101054	     0.19374	   -0.464488	     2.20218	   -0.492743	    -0.30552	     -0.2376	     0.244914	    -0.780742	   -0.5445574	    -0.204468	   -0.0438934
 3	1	99299	5	  1	1	  0.2047001	    609.2	    153.2	    762.4	  0.1940168	 498.01727	156.46469	477.43146	    0.972484	   0.1372076	   -3.06348	   -0.244564	     0.58131	   -0.718104	   -0.651852	    1.965882	   -0.441022	   -0.851536	     0.254398	    -0.514664	    -1.097638	    -0.685566	    -0.270226
 3	1	99929	5	  1	1	  0.0844006	      338	    142.8	    480.8	  0.0789252	 163.51758	80.679613	215.95185	   -0.153252	   0.0186294	  0.3222562	    -2.13294	    0.633166	    0.162868	   -0.189178	    -0.39395	     1.79212	  -0.0769832	   0.00964096	     -0.17055	  -0.07166153	    -0.340708	      0.55622
 3	1	99992	5	  1	1	 0.04303058	    298.8	    314.4	    613.2	 0.06007399	 472.04364	151.99605	547.59401	    0.467246	   0.0076666	  0.0841122	    0.089656	    -1.99874	   -0.092565	   -0.423714	  -0.3882766	   -0.277996	      1.8564	     0.374656	    -0.416056	   -0.3041694	     -0.18835	    -0.142368
 3	1	11999	5	  1	2	    0.98564	   1562.8	    302.8	   1865.6	   0.459603	 1254.8272	146.08628	1158.6591	     2.92636	     2.71454	  0.0881666	   -0.606216	   -0.112776	     -1.8684	    -1.17686	  -0.6816098	   0.2668004	    0.072338	     1.057954	      1.53766	   -0.5934612	    -0.339406	   -0.0404256
 3	1	19199	5	  1	2	  0.5456922	    539.6	     99.2	    638.8	  0.3802083	  262.7181	69.779653	287.03171	     2.65462	   -0.545064	    2.73018	    0.524952	   0.0141214	    -0.30336	    0.411012	    1.579408	  -0.2772196	  0.03317431	      2.35126	   -0.1340752	     4.309604	      0.24772	    0.0473032
 3	1	19919	4	0.8	2	   1.086607	   1414.5	      140	   1554.5	  0.2174014	 657.03653	99.853226	649.55652	      3.2358	    -0.31085	  -0.557752	     1.54685	  -0.0023177	   -1.278775	     0.22844	   0.5847142	  -0.2284935	   -0.064341	      1.95705	    -0.082424	   0.02696506	       1.3184	   -0.0667355
 3	1	19991	5	  1	2	  0.5782262	   1305.6	    246.4	     1552	  0.5328164	  1412.874	162.30465	1467.8672	     2.95522	   -0.321938	   -0.88209	  -0.1152712	     2.10316	   -0.788756	   -0.408886	  -0.2269606	    0.118408	   -1.151386	      2.16648	    -0.730836	    -1.109061	   0.00312972	      0.95177
 3	1	91199	5	  1	2	   0.178528	    203.6	    432.8	    636.4	  0.1316535	 132.12418	74.170075	163.42215	   0.4769484	     2.59002	    3.06396	   -0.297474	   -0.126617	   -0.383082	    -1.17672	  -0.8350936	  0.08060884	   0.0228258	   0.09391472	       1.4133	      2.22887	   -0.2168464	   -0.1037814
 3	1	91919	3	0.6	2	   1.664547	3304.6667	458.66667	3763.3333	   1.733032	 4028.6188	138.01932	3934.5304	       0.474	    2.880667	   -0.42653	    1.681567	  0.05468067	    -0.13688	   -1.512133	  -0.1838647	     -0.9658	  -0.5791733	    0.3371147	     1.368533	   -0.6103727	    0.7157767	     -0.52448
 3	1	91991	4	0.8	2	   1.061087	     1845	    332.5	   2177.5	  0.6230053	  1278.777	489.07361	1759.3911	    0.668175	    2.771975	  -0.047855	    -0.34173	      2.0754	   -0.053198	   -1.551975	  -0.5486245	   -0.284345	  -0.6106975	      0.61499	     1.220018	    -0.596479	    -0.626135	     1.464675
 3	1	99119	4	0.8	2	    1.06904	     3121	    242.5	   3363.5	  0.4021589	 3665.2401	155.60099	3743.0196	    0.405572	   -0.588405	    4.08555	    1.625525	   0.3167525	  -0.2654225	    0.166541	    -1.16065	  -0.1796882	   -0.371405	     0.140102	     -0.42189	     2.924888	     1.445825	   -0.0546622
 3	1	99191	5	  1	2	     2.0389	   3510.8	    294.4	   3805.2	  0.7444676	 2611.7169	249.70142	2400.4081	    0.041824	    -0.27143	    2.49004	    -0.04264	     1.97926	   -0.449124	    0.066526	   -1.119592	  0.07818426	   -1.004018	   -0.4073039	   -0.2050116	     1.370492	     0.035544	     0.975286
 3	1	99911	5	  1	2	   1.241404	   1885.6	    284.4	     2170	   0.557021	 1045.9535	170.95847	1161.8184	    0.426058	   -0.700998	  0.2604938	     1.68492	      2.4559	    0.011954	     0.00111	  -0.2449552	   -0.349906	   -1.066784	     0.437992	    -0.699948	   0.01550956	      1.33498	      1.38918
 3	1	12999	5	  1	2	  0.3824728	    966.4	    459.2	   1425.6	   0.628644	 1685.8828	353.92824	1968.4183	     2.76368	    -3.22822	 -0.0828882	    0.143366	   0.4871016	    -0.94785	      2.2634	   -1.329376	    -0.88263	   -0.998868	     1.815906	    -0.964814	    -1.412254	     -0.73927	    -0.511784
 3	1	19299	5	  1	2	   0.414272	   1135.6	      302	   1437.6	  0.7103082	 1853.8001	161.38154	1852.9811	       2.681	    0.498174	    -3.9571	  -0.1918966	    0.382386	   -0.549074	   -0.695948	    2.687772	   -0.175266	   -0.429376	      2.13192	    -0.197764	     -1.26938	    -0.367146	   -0.0470048
 3	1	19929	5	  1	2	   0.477668	    543.2	    115.2	    658.4	  0.5887819	 533.16151	89.817593	618.67342	     2.36078	    0.487622	  -0.343322	     -2.8162	    0.385252	    -0.85785	    -0.78237	  -0.4701756	     2.12744	  -0.3001886	      1.50294	    -0.294786	   -0.8134722	    -0.688784	    0.0850404
 3	1	19992	5	  1	2	  0.2496136	    483.2	    209.2	    692.4	  0.1637198	 473.99072	136.66455	523.35915	     2.67958	   -0.441154	   0.330593	  -0.3094645	    -2.52016	   -0.962524	    0.118306	  -0.3126928	  -0.1302492	     2.25022	      1.71706	    -0.322842	   0.01788442	    -0.439688	    -0.269966
 3	1	21999	5	  1	2	   1.256732	      928	    166.4	   1094.4	   1.130833	 979.77344	104.33983	1046.4687	    -3.35932	     3.63486	  -0.305654	  0.05312586	    0.247572	     2.75118	    -1.62146	    -1.04254	     -0.7757	   -0.737968	    -0.608188	       2.0134	    -1.348208	    -0.722596	     -0.49039
 3	1	29199	5	  1	2	    1.27615	     1940	      126	     2066	  0.4114312	 1186.7257	79.674337	 1239.366	     -2.7897	  0.03466258	    2.33748	    -0.12184	  -0.2440026	     2.41478	    0.080006	   0.3778516	   0.0649156	   0.1796466	    -0.374916	    0.1146552	     2.715308	   -0.0569256	  -0.06434996
 3	1	29919	4	0.8	2	    1.36384	     4324	    298.5	   4622.5	  0.4798203	 2314.3984	 317.8443	2135.3597	   -3.203325	  -0.6126175	   0.307584	    1.565675	    0.427145	    3.392875	     0.55261	   0.7299643	   -0.198215	  -0.2980803	     0.189567	  -0.06001695	     1.037513	      1.36745	     0.129053
 3	1	29991	5	  1	2	   0.623884	    906.4	    343.2	   1249.6	  0.2751661	 405.25893	356.57986	 206.4529	    -3.36942	   -0.146618	   0.202868	  -0.1363664	     2.25892	     2.62096	   -0.083614	   0.4448157	    0.238566	   -1.051344	    -0.748452	    -0.230242	    0.6476444	    0.1021952	     1.207582
 3	1	91299	5	  1	2	  0.5303534	   1543.6	      104	   1647.6	  0.7145576	 1415.6316	 114.2366	1506.4325	    0.152912	     3.03172	    -2.8659	   -0.283712	     0.58085	   0.0090286	    -1.35672	    1.384083	    -0.19375	   -0.857634	    0.1619359	      1.67508	     -1.48178	    -0.477484	    -0.276802
 3	1	91929	4	0.8	2	   1.190695	   2385.5	    128.5	     2514	  0.8037677	 2845.6289	46.371687	2846.7455	     0.35912	      2.4387	   -0.57188	   -1.911175	   0.3981979	    -0.27135	    -1.21435	  -0.1756319	    1.294758	   -0.207865	   0.08771775	      1.22435	   -0.7475268	   -0.6164925	    0.1903422
 3	1	91992	5	  1	2	   0.918526	   1465.2	    142.4	   1607.6	   0.734054	 1544.7386	100.25368	1638.6717	    0.890084	     2.75226	   -0.44529	   -0.338006	    -2.25952	   -0.263132	    -1.13894	   0.6113776	   0.0414022	      2.0312	     0.626952	      1.61332	    0.1660878	    -0.296612	    -0.228314
 3	1	92199	5	  1	2	  0.7851014	   1921.6	    249.6	   2171.2	  0.5664093	 1257.6052	262.62673	1245.7131	  -0.4421556	     -3.8853	    2.88362	   0.0548466	  -0.2026108	    0.880482	      2.8629	   -1.262892	   -0.278956	   -0.089774	      0.43834	     -1.02244	     1.620734	   -0.2241016	    -0.292392
 3	1	92919	4	0.8	2	   0.921125	     2760	    841.5	   3601.5	  0.1498893	 401.34109	297.60992	618.90306	  -0.4582075	     -2.7765	  -0.566342	      1.5332	   0.4866975	     1.29435	    2.498175	    0.893167	   -0.249915	  0.03338375	    0.8361225	     -0.27837	     0.326839	     1.283275	      0.52009
 3	1	92991	5	  1	2	   1.493288	   3901.6	    159.2	   4060.8	  0.5431274	 1338.5749	128.72917	1292.1274	   0.1702248	    -2.88544	  -0.377756	    0.152827	     1.93618	   -0.519194	      1.8614	   0.1015296	    0.185628	   -0.675812	    -0.348952	    -1.024022	   -0.2762233	    0.3384566	     1.260402
 3	1	99129	5	  1	2	   0.346084	      888	    113.2	   1001.2	  0.2920757	 1096.2107	120.01333	1180.1869	    0.579584	    -0.48798	    2.69756	     -2.3894	    0.307138	   -0.468096	    0.011404	   -1.064041	     1.91462	    -0.34701	    0.1114976	    -0.476564	      1.63352	    -0.474852	   -0.0398484
 3	1	99192	5	  1	2	    2.60328	   4428.4	    237.6	     4666	  0.8728609	 1346.7519	157.88857	1290.0504	    0.503522	   -0.651638	    3.17294	    0.000682	    -2.29316	   -0.559482	   -0.022255	   -1.183362	    -0.60828	     1.80688	  -0.05598558	    -0.673894	     1.989596	    -0.607568	    -0.486286
 3	1	99219	5	  1	2	   0.806198	   1240.8	    158.8	   1399.6	  0.4591921	 595.87515	99.825848	550.81648	  -0.2690478	    -0.20001	   -3.24582	     1.65582	    0.097362	  -0.2446188	   -0.550298	    2.225648	   -0.739176	   -0.182156	    -0.513654	    -0.750316	    -1.020098	     0.916644	   -0.0848008
 3	1	99291	5	  1	2	   0.659642	    557.2	    347.6	    904.8	  0.8907349	 513.50871	231.76885	716.00223	   0.2031376	     0.37114	   -3.98312	  -0.1158566	      2.1578	     -0.5184	   -0.097641	    3.170048	      1.1691	   -0.662352	    -0.315262	      0.27349	    -0.813075	     1.053266	      1.49544
 3	1	99912	3	0.6	2	   1.558533	3877.3333	587.33333	4464.6667	  0.3819249	 2198.8582	321.74731	2437.5737	   0.8418933	    0.052943	 -0.1671667	    1.664367	   -2.391533	  -0.8890833	     0.05389	    0.045008	  -0.4579333	      2.2633	     -0.04712	    0.1067933	   -0.1221682	       1.2064	   -0.1282933
 3	1	99921	5	  1	2	   0.508632	    560.4	    317.2	    877.6	   0.467594	 616.20516	224.60454	805.45068	  -0.2824302	    0.585686	  -0.287246	    -2.64958	     2.19918	  0.06854236	   -1.039184	  -0.4623574	     1.76918	     -1.4817	   -0.2139482	    -0.453492	   -0.7495942	     -0.88036	     0.717466
